MS SubClass,Lot Frontage,Lot Area,Land Slope,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Misc Val,Mo Sold,Yr Sold,SalePrice,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Street_Pave,Alley_None,Alley_Pave,Lot Shape_IR2,Lot Shape_IR3,Lot Shape_Reg,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosA,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 1_RRNe,Condition 1_RRNn,Condition 2_Feedr,Condition 2_Norm,Condition 2_PosA,Condition 2_PosN,Condition 2_RRAe,Condition 2_RRAn,Condition 2_RRNn,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Roof Matl_Membran,Roof Matl_Metal,Roof Matl_Roll,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_PreCast,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_AsphShn,Exterior 2nd_Brk Cmn,Exterior 2nd_BrkFace,Exterior 2nd_CBlock,Exterior 2nd_CmentBd,Exterior 2nd_HdBoard,Exterior 2nd_ImStucc,Exterior 2nd_MetalSd,Exterior 2nd_Other,Exterior 2nd_Plywood,Exterior 2nd_PreCast,Exterior 2nd_Stone,Exterior 2nd_Stucco,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_Wd Shng,Mas Vnr Type_BrkFace,Mas Vnr Type_CBlock,Mas Vnr Type_None,Mas Vnr Type_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Central Air_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_None,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_None,Misc Feature_None,Misc Feature_Othr,Misc Feature_Shed,Misc Feature_TenC,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_VWD,Sale Type_WD ,Sale Condition_AdjLand,Sale Condition_Alloca,Sale Condition_Family,Sale Condition_Normal,Sale Condition_Partial,HouseAge,TotalSF,TotalBath,IsRemod,OverallScore,PorchSF
160,0.010273972602739725,0.005264446620959843,1,5,6,1973,1973,0.125,3,3,3,3,1,2,0.21382978723404256,1,0.0,0.17604267701260912,0.23861509669369932,4,0.1236374067699369,0.33003300330033003,0.0,0.295754446356856,0.0,0.0,1,1,3,1,4,7,7,1,2,0.8939737199818759,1,2.0,0.2956989247311828,3,3,2,0.0,0.04851752021563342,0.0,0.0,0.0,0.0,0,0.0,6,2006,125500,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.2426470588235294,0.38099278744166315,0.08333333333333334,0,0.3258426966292135,0.025280898876404494
160,0.0,0.003997306562193928,1,6,5,1973,1973,0.255,3,3,3,2,1,4,0.16436170212765958,1,0.0,0.08438409311348205,0.15065502183406113,3,0.0427423981640849,0.2772277227722772,0.0,0.18732071141709694,0.0,0.0,1,1,2,1,3,5,8,0,0,0.8939737199818759,1,1.0,0.1774193548387097,3,3,2,0.05056179775280899,0.0,0.0,0.0,0.0,0.0,0,0.0,6,2006,83000,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.2426470588235294,0.24098430207891386,0.08333333333333334,0,0.3258426966292135,0.05056179775280899
160,0.0,0.003611655239960822,1,6,7,1972,1972,0.23750000000000002,3,3,3,3,1,5,0.15,1,0.0,0.10281280310378274,0.15408608858390518,5,0.045897877223178424,0.2948294829482948,0.0,0.19965576592082612,0.0,0.0,1,1,3,1,3,6,8,0,0,0.8939737199818759,1,1.0,0.1774193548387097,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7,2006,116000,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.25,0.25243954179041156,0.08333333333333334,0,0.4606741573033708,0.0
160,0.0,0.0023261508325171393,1,6,5,1971,1971,0.1475,3,3,3,3,1,1,0.0,1,0.0,0.3258971871968962,0.2096069868995633,3,0.09695926563396443,0.3003300330033003,0.0,0.2535857716580608,0.0,0.0,1,1,3,1,3,7,8,0,0,0.0,0,0.0,0.0,0,0,0,0.14115168539325842,0.0,0.0,0.0,0.0,0.0,0,0.0,4,2006,91500,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.25735294117647056,0.33008061094611796,0.08333333333333334,0,0.3258426966292135,0.14115168539325842
160,0.0,0.0023261508325171393,1,6,7,1972,1972,0.175625,3,3,3,3,1,4,0.16861702127659575,1,0.0,0.17216294859359846,0.2096069868995633,4,0.09695926563396443,0.3003300330033003,0.0,0.2535857716580608,0.0,1.0,1,1,3,1,3,7,8,0,0,0.8935206162211147,1,1.0,0.1774193548387097,3,3,2,0.0,0.03773584905660378,0.0,0.0,0.0,0.0,0,0.0,5,2006,118000,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.25,0.33008061094611796,0.16666666666666666,0,0.4606741573033708,0.019662921348314606
160,0.0,0.0023261508325171393,1,6,5,1972,1972,0.315,3,3,3,3,1,5,0.14680851063829786,1,0.0,0.10038797284190107,0.15065502183406113,3,0.0427423981640849,0.25577557755775576,0.0,0.1761331038439472,0.0,0.0,1,1,2,1,3,5,8,0,0,0.8935206162211147,1,1.0,0.1774193548387097,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7,2006,89000,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.25,0.23271107339838776,0.08333333333333334,0,0.3258426966292135,0.0
160,0.0,0.0023261508325171393,1,6,5,1972,1972,0.315,3,3,3,3,1,4,0.20319148936170214,1,0.0,0.06935014548981572,0.16375545851528384,4,0.05479059093516925,0.3118811881188119,0.0,0.21744119334480777,0.0,0.0,1,1,3,1,3,6,8,0,0,0.8935206162211147,1,1.0,0.1774193548387097,3,3,2,0.24719101123595505,0.0,0.0,0.0,0.0,0.0,0,0.0,10,2006,108000,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.25,0.2721680101824353,0.08333333333333334,0,0.3258426966292135,0.24719101123595505
160,0.0,0.0023261508325171393,1,6,5,1972,1972,0.185625,3,3,3,3,1,1,0.0,1,0.0,0.23423860329776916,0.15065502183406113,3,0.0427423981640849,0.2772277227722772,0.0,0.18732071141709694,0.0,0.0,1,1,2,1,3,5,8,1,1,0.8935206162211147,1,1.0,0.19354838709677422,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6,2006,94500,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.25,0.24098430207891386,0.08333333333333334,0,0.3258426966292135,0.0
120,0.10958904109589042,0.016791136141038197,1,6,5,1975,1975,0.0,3,3,4,3,1,5,0.38670212765957446,4,0.10222804718217562,0.09020368574199807,0.3334373050530256,4,0.21084337349397592,0.0,0.0,0.21084337349397592,0.0,1.0,2,0,2,1,3,4,8,1,1,0.8948799275033983,2,2.0,0.2956989247311828,3,3,2,0.0,0.07412398921832884,0.0,0.0,0.390625,0.0,0,0.0,7,2006,146300,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.22794117647058823,0.3826898599915146,0.24999999999999997,0,0.3258426966292135,0.19662921348314605
20,0.1506849315068493,0.03803868756121449,1,5,7,1967,1975,0.0,3,3,3,3,2,5,0.19840425531914893,3,0.07077326343381389,0.22405431619786614,0.29413599500935744,3,0.302065404475043,0.0,0.0,0.302065404475043,1.0,0.0,1,0,3,1,3,6,8,1,3,0.894426823742637,2,1.0,0.20161290322580647,3,3,2,0.0,0.0,0.23715415019762845,0.0,0.0,0.0,0,0.0,9,2006,145000,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.2867647058823529,0.4234196011879508,0.16666666666666666,1,0.3820224719101123,0.16853932584269662
85,0.16095890410958902,0.04002203721841331,1,5,5,1967,1967,0.0,3,3,3,3,3,5,0.40904255319148936,1,0.0,0.0460717749757517,0.2694946974422957,3,0.16236374067699366,0.0,0.0,0.16236374067699366,1.0,0.0,1,0,3,1,3,6,8,1,1,0.8912550974173086,2,1.0,0.19354838709677422,3,3,2,0.12289325842696629,0.1940700808625337,0.0,0.0,0.0,0.0,0,0.0,12,2006,123000,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.2867647058823529,0.3033517182859567,0.16666666666666666,0,0.2696629213483146,0.22401685393258428
120,0.010273972602739725,0.0059990205680705184,1,7,7,1976,1976,0.0,3,3,3,3,1,5,0.06382978723404255,4,0.3224115334207077,0.2148399612027158,0.32907049282595136,3,0.20682730923694775,0.0,0.0,0.20682730923694775,1.0,0.0,2,0,2,1,3,4,8,0,0,0.8953330312641595,1,1.0,0.21438172043010753,3,3,2,0.0,0.03908355795148248,0.0,0.0,0.0,0.0,0,0.0,4,2006,137500,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.22058823529411764,0.37675010606703435,0.33333333333333337,0,0.5393258426966292,0.020365168539325844
160,0.010273972602739725,0.0053807541625857,1,6,5,1976,1976,0.0,3,3,4,3,1,5,0.03723404255319149,1,0.0,0.38069835111542194,0.26668746101060514,4,0.14945496270797476,0.33058305830583057,0.0,0.3218588640275387,0.0,0.0,2,1,3,1,3,6,8,1,3,0.8953330312641595,2,2.0,0.30913978494623656,3,3,2,0.0,0.03773584905660378,0.0,0.0,0.0,0.0,0,0.0,7,2006,144000,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.22058823529411764,0.41938905388205344,0.24999999999999997,0,0.3258426966292135,0.019662921348314606
